"date","orig_province","trips_internal","trips_not_internal","share_of_internal_trips","Nombre_Zona","location_google"
2020-08-15,25,803714.466,72162.3012857143,91.6240340517991,"Lleida","Lleida"
2020-08-15,26,675578.375428571,88682.3288571429,88.3543648123961,"La Rioja","La Rioja"
2020-08-15,27,814606.281571429,76920.441,91.3104463271427,"Lugo","Lugo"
2020-08-15,28,11041608.1827143,446502.937714286,96.0830670364791,"Community of Madrid","Community of Madrid"
2020-08-15,29,4439440.80314286,139825.225714286,96.9076519862413,"Malaga","Malaga"
2020-08-15,30,3355864.16257143,175884.744571429,95.0027173534164,"Region of Murcia","Region of Murcia"
2020-08-15,31,1284420.40442857,106161.651,92.2996315715039,"Navarre","Navarre"
2020-08-15,32,768196.798285714,53768.8814285714,93.3802543777451,"Province of Ourense","Province of Ourense"
2020-08-15,33,2605763.33614286,78366.3798571428,97.0359946178257,"Asturias","Asturias"
2020-08-15,34,334970.994857143,38501.5078571429,89.5970987835946,"Palencia","Palencia"
2020-08-15,35,3024184.07042857,9789.78042857143,99.6753029202972,"Las Palmas","Las Palmas"
2020-08-15,35,2955437.66828571,10097.9254285714,99.6563901738088,"Las Palmas","Las Palmas"
2020-08-15,35,2886691.26614286,10406.0704285714,99.6374774273204,"Las Palmas","Las Palmas"
2020-08-15,36,2756618.449,137995.412,95.1911697128946,"Pontevedra","Pontevedra"
2020-08-15,37,696965.832714286,44571.0471428571,93.8962603301147,"Salamanca","Salamanca"
2020-08-15,38,2611553.95171429,9812.56171428571,99.6246382183066,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-15,38,2552578.46171429,9986.85128571429,99.6093388756087,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-15,38,2493602.97171429,10161.1408571429,99.5940395329109,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-15,38,2441762.72528571,9962.25614285714,99.5935348439402,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-15,39,1730648.50628571,111502.503428571,93.8969040429232,"Cantabria","Cantabria"
2020-08-15,40,258046.592285714,42310.0062857143,85.7721957682197,"Segovia","Segovia"
2020-08-15,41,3637499.04185714,174650.117285714,95.397063602363,"Seville","Seville"
2020-08-15,42,173099.967571429,16688.8364285714,91.092468546653,"Soria","Soria"
2020-08-15,43,1728985.22071429,146319.673571429,92.1295665978425,"Tarragona","Tarragona"
2020-08-15,44,220154.909857143,34946.0805714286,86.1465442288229,"Teruel","Teruel"
2020-08-15,45,1200522.20357143,204761.471571429,85.3616551381987,"Toledo","Toledo"
2020-08-15,46,5347245.23771429,208578.037714286,96.2132501175713,"Valencia","Valencia"
2020-08-15,47,1012041.90571429,64618.698,93.9266291346849,"Valladolid","Valladolid"
2020-08-15,48,2045159.79442857,121649.208285714,94.3477699998476,"Biscay","Biscay"
2020-08-15,49,377355.651714286,42595.0277142857,89.7919233806391,"Zamora","Zamora"
2020-08-15,50,1758434.443,85872.3424285714,95.2945754373344,"Zaragoza","Zaragoza"
2020-08-15,51,221272.247,3998.96214285714,98.2091288663024,"Ceuta","Ceuta"
2020-08-15,52,218548.193142857,815.332571428571,99.6319279115257,"Melilla","Melilla"
2020-08-16,1,539147.042285714,82557.8175714286,86.6547437407222,"Alava","Alava"
2020-08-16,2,717838.689714286,71861.4852857143,90.7734405621352,"Albacete","Albacete"
2020-08-16,3,4691519.324,248499.731857143,94.9260721645089,"Alicante","Alicante"
2020-08-16,4,1740672.29457143,70078.727,96.064421512586,"Almeria","Almeria"
2020-08-16,5,293711.053857143,54152.9417142857,84.3029128635512,"Avila","Avila"
2020-08-16,6,1286115.51542857,56816.0695714286,95.7216890448814,"Badajoz","Badajoz"
2020-08-16,7,2978072.12742857,24077.7598571429,99.1936531395627,"Balearic Islands","Balearic Islands"
2020-08-16,7,2890711.16257143,24403.7271428571,99.1558421640427,"Balearic Islands","Balearic Islands"
2020-08-16,7,2803350.19771429,24729.6944285714,99.1180311885227,"Balearic Islands","Balearic Islands"
2020-08-16,8,10752706.2718571,328269.550285714,97.0013116654525,"Barcelona","Barcelona"
2020-08-16,9,691309.814142857,70935.427,90.5350930739441,"Burgos","Burgos"
2020-08-16,10,687191.920142857,62710.7835714286,91.531544006836,"Caceres","Caceres"
2020-08-16,11,3467122.014,131586.509428571,96.2886783828212,"Cadiz","Cadiz"
2020-08-16,12,1467058.21757143,102180.695857143,93.4251995184663,"Castellon","Castellon"
2020-08-16,13,946431.011,59807.9087142857,94.0119396536329,"Ciudad Real","Ciudad Real"
2020-08-16,14,1576241.04171429,84771.6281428571,94.8674345579994,"Cordoba","Cordoba"
2020-08-16,15,2929829.347,139051.138714286,95.4325914863981,"A Coruna","A Coruna"
2020-08-16,16,308443.918714286,62007.8905714286,83.156652691702,"Cuenca","Cuenca"
2020-08-16,17,1848694.18142857,166356.591857143,91.6776079889506,"Girona","Girona"
2020-08-16,18,1966347.73785714,96417.3258571428,95.2764744281264,"Granada","Granada"
2020-08-16,19,370751.359714286,98137.2008571428,78.9585341005278,"Guadalajara","Guadalajara"
2020-08-16,20,1353388.57185714,72155.6392857143,94.9030180589624,"Gipuzkoa","Gipuzkoa"
2020-08-16,21,1172841.18314286,68766.4108571429,94.382165346897,"Huelva","Huelva"
2020-08-16,22,497072.935285714,54031.7321428571,90.1124506275709,"Huesca","Huesca"
2020-08-16,23,1133779.97085714,59575.6874285714,94.9661169755919,"Jaen","Jaen"
2020-08-16,24,1100782.73285714,58589.9188571429,94.858064714666,"Leon","Leon"
2020-08-16,25,805482.200142857,73018.7248571429,91.541364649466,"Lleida","Lleida"
2020-08-16,26,674222.140142857,88191.6175714286,88.3935706380289,"La Rioja","La Rioja"
2020-08-16,27,809863.862714286,76237.3887142857,91.3245491649683,"Lugo","Lugo"
2020-08-16,28,11028448.4201429,447359.728,96.0685334555542,"Community of Madrid","Community of Madrid"
2020-08-16,29,4423795.86942857,141159.041428571,96.8571648594117,"Malaga","Malaga"
2020-08-16,30,3353331.132,176708.693857143,94.9715758537445,"Region of Murcia","Region of Murcia"
2020-08-16,31,1287797.239,105839.808857143,92.3520177141262,"Navarre","Navarre"
2020-08-16,32,767040.367857143,54087.2754285714,93.3240365633625,"Province of Ourense","Province of Ourense"
2020-08-16,33,2606210.95314286,77852.407,97.0588005105125,"Asturias","Asturias"
2020-08-16,34,335005.96,38767.4695714286,89.5249343812555,"Palencia","Palencia"
2020-08-16,35,2787855.593,10776.0052857143,99.6109347353132,"Las Palmas","Las Palmas"
2020-08-16,35,2693926.834,10878.898,99.5934705075406,"Las Palmas","Las Palmas"
2020-08-16,35,2599998.075,10981.7907142857,99.576006279768,"Las Palmas","Las Palmas"
2020-08-16,36,2731079.85528571,134649.099,95.2594180811141,"Pontevedra","Pontevedra"
2020-08-16,37,694891.603285714,45711.9564285714,93.6968175442972,"Salamanca","Salamanca"
2020-08-16,38,2366913.25757143,9767.54528571429,99.588437681203,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-16,38,2292063.78985714,9572.83442857143,99.5833405184658,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-16,38,2217214.32214286,9378.12357142857,99.5782433557286,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-16,38,2194205.10085714,9382.29742857143,99.573650881962,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-16,39,1732278.60128571,109175.092142857,94.0319468178057,"Cantabria","Cantabria"
2020-08-16,40,257699.725142857,42075.3028571429,85.8212143956845,"Segovia","Segovia"
2020-08-16,41,3643737.41414286,175333.647,95.384603941144,"Seville","Seville"
2020-08-16,42,173132.481142857,17193.4448571429,90.8263935250241,"Soria","Soria"
2020-08-16,43,1728772.57571429,146884.671428571,92.0983077133093,"Tarragona","Tarragona"
2020-08-16,44,220865.363857143,35863.2632857143,85.872832762438,"Teruel","Teruel"
2020-08-16,45,1201100.62314286,203447.071571429,85.4611796907628,"Toledo","Toledo"
2020-08-16,46,5328242.85757143,209890.82,96.1671886415261,"Valencia","Valencia"
2020-08-16,47,1011833.57357143,65025.5071428571,93.8775748985322,"Valladolid","Valladolid"
2020-08-16,48,2047303.72928571,120918.870857143,94.3953174714891,"Biscay","Biscay"
2020-08-16,49,375743.121,43870.8175714286,89.424383642304,"Zamora","Zamora"
2020-08-16,50,1758157.17385714,86423.036,95.2559271457128,"Zaragoza","Zaragoza"
2020-08-16,51,220696.615571429,3925.61842857143,98.2400527782492,"Ceuta","Ceuta"
2020-08-16,52,218187.518142857,823.351428571429,99.6271720119223,"Melilla","Melilla"
2020-08-17,1,532650.914,81631.3742857143,86.6534136665666,"Alava","Alava"
2020-08-17,2,718248.139,72128.1321428571,90.7489305177161,"Albacete","Albacete"
2020-08-17,3,4680480.02242857,249584.074285714,94.8949553836206,"Alicante","Alicante"
2020-08-17,4,1737798.31428571,70148.6888571428,96.0552769642117,"Almeria","Almeria"
2020-08-17,5,293429.243,54161.9604285714,84.2885497571484,"Avila","Avila"
2020-08-17,6,1283558.89557143,57326.6268571429,95.6791607363377,"Badajoz","Badajoz"
2020-08-17,7,2795579.07257143,24827.4007142857,99.1131199208855,"Balearic Islands","Balearic Islands"
2020-08-17,7,2841401.102,25388.7371428571,99.1066210973855,"Balearic Islands","Balearic Islands"
2020-08-17,7,2887223.13142857,25950.0735714286,99.1001222738856,"Balearic Islands","Balearic Islands"
2020-08-17,8,10719276.6608571,328925.855714286,96.9876683825156,"Barcelona","Barcelona"
2020-08-17,9,687959.594142857,70736.3808571429,90.5201213615216,"Burgos","Burgos"
2020-08-17,10,685868.555857143,63356.953,91.4415142712756,"Caceres","Caceres"
2020-08-17,11,3458512.66185714,130972.996142857,96.2966801233253,"Cadiz","Cadiz"
2020-08-17,12,1461027.081,102402.389571429,93.3888110569496,"Castellon","Castellon"
2020-08-17,13,942408.628714286,60252.2225714286,93.9485634002253,"Ciudad Real","Ciudad Real"
2020-08-17,14,1574675.84257143,84624.379,94.870904433584,"Cordoba","Cordoba"
2020-08-17,15,2917014.23885714,137438.790142857,95.4639548818856,"A Coruna","A Coruna"
2020-08-17,16,307555.562571429,62339.8502857143,83.0443393945083,"Cuenca","Cuenca"
2020-08-17,17,1837947.45828571,167403.055,91.5874603642834,"Girona","Girona"
2020-08-17,18,1963362.88857143,96412.9328571428,95.2704247892437,"Granada","Granada"
2020-08-17,19,370649.456857143,97922.194,78.9888084644692,"Guadalajara","Guadalajara"
2020-08-17,20,1348006.26814286,71201.0805714286,94.9468294696642,"Gipuzkoa","Gipuzkoa"
2020-08-17,21,1167894.78385714,68244.3147142857,94.3997969256385,"Huelva","Huelva"
2020-08-17,22,500298.023285714,54573.9695714286,90.0788348416365,"Huesca","Huesca"
2020-08-17,23,1132700.24542857,59953.1018571429,94.9329365529345,"Jaen","Jaen"
2020-08-17,24,1088202.73771429,58157.6971428571,94.8414580770258,"Leon","Leon"
2020-08-17,25,803294.386285714,73337.427,91.4921097561368,"Lleida","Lleida"
2020-08-17,26,672577.022142857,87866.4052857143,88.4074133178747,"La Rioja","La Rioja"
2020-08-17,27,806594.865,75345.7528571429,91.3850375830726,"Lugo","Lugo"
2020-08-17,28,11007169.4025714,448751.902,96.0512277550287,"Community of Madrid","Community of Madrid"
2020-08-17,29,4406584.85371429,141262.307571429,96.8442793087736,"Malaga","Malaga"
2020-08-17,30,3348297.36928571,177432.299714286,94.9464075825934,"Region of Murcia","Region of Murcia"
2020-08-17,31,1286592.02,105740.953714286,92.35246278775,"Navarre","Navarre"
2020-08-17,32,765413.661285714,53889.2075714286,93.3338454839692,"Province of Ourense","Province of Ourense"
2020-08-17,33,2591340.253,77030.6048571429,97.0728794852196,"Asturias","Asturias"
2020-08-17,34,331969.908714286,38758.7625714286,89.446776744287,"Palencia","Palencia"
2020-08-17,35,2601154.90928571,10973.3881428571,99.5764051079601,"Las Palmas","Las Palmas"
2020-08-17,35,2666151.23157143,10923.8827142857,99.5866382184061,"Las Palmas","Las Palmas"
2020-08-17,35,2731147.55385714,10874.3772857143,99.596871328852,"Las Palmas","Las Palmas"
2020-08-17,36,2707827.125,132693.098,95.2881282147826,"Pontevedra","Pontevedra"
2020-08-17,37,692294.648,46088.1002857143,93.6322891797869,"Salamanca","Salamanca"
2020-08-17,38,2244623.75457143,9336.35428571429,99.5831460773189,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-17,38,2295042.40828571,9290.41114285714,99.5926412726758,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-17,38,2345461.062,9244.468,99.6021364680327,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-17,38,2418888.937,9194.351,99.6162241371562,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-17,39,1719699.36928571,107656.477142857,94.0683732385645,"Cantabria","Cantabria"
2020-08-17,40,256512.174428571,42123.1418571429,85.7563292473078,"Segovia","Segovia"
2020-08-17,41,3643849.98357143,175646.488714286,95.3774137676382,"Seville","Seville"
2020-08-17,42,172051.621857143,17230.9977142857,90.7646184678826,"Soria","Soria"
2020-08-17,43,1725505.26828571,147039.773714286,92.0780345131478,"Tarragona","Tarragona"
2020-08-17,44,220779.085857143,36266.3808571429,85.7363258255983,"Teruel","Teruel"
2020-08-17,45,1195274.71357143,203211.430285714,85.4149673395621,"Toledo","Toledo"
2020-08-17,46,5306486.29342857,211223.164285714,96.131183324952,"Valencia","Valencia"
2020-08-17,47,1011744.77842857,64724.7074285714,93.9015824059897,"Valladolid","Valladolid"
2020-08-17,48,2041997.16014286,119830.844428571,94.4279823960549,"Biscay","Biscay"
2020-08-17,49,372758.123285714,44043.0951428571,89.3198912321007,"Zamora","Zamora"
2020-08-17,50,1757265.30628571,86988.589,95.2270608052459,"Zaragoza","Zaragoza"
2020-08-17,51,220251.875428571,3875.56185714286,98.2586219670042,"Ceuta","Ceuta"
2020-08-17,52,218877.998428571,805.523285714286,99.6358268959837,"Melilla","Melilla"
2020-08-18,1,532339.622285714,81511.0648571429,86.663569184492,"Alava","Alava"
2020-08-18,2,717770.657714286,72668.1018571429,90.6851898129515,"Albacete","Albacete"
2020-08-18,3,4667659.50457143,249814.754571429,94.8791395996924,"Alicante","Alicante"
2020-08-18,4,1738245.83685714,70520.9935714286,96.0370299554311,"Almeria","Almeria"
2020-08-18,5,293119.332714286,54276.3625714286,84.2471973331708,"Avila","Avila"
2020-08-18,6,1279804.339,57642.9432857143,95.647239306525,"Badajoz","Badajoz"
2020-08-18,7,2930221.35571429,25724.526,99.1175084990688,"Balearic Islands","Balearic Islands"
2020-08-18,7,3006987.39028571,24709.381,99.1742932556347,"Balearic Islands","Balearic Islands"
2020-08-18,7,3083753.42485714,23694.236,99.2310780122006,"Balearic Islands","Balearic Islands"
2020-08-18,8,10668120.7374286,327693.445428571,96.986729015657,"Barcelona","Barcelona"
2020-08-18,9,685914.907285714,71111.9084285714,90.4544652257793,"Burgos","Burgos"
2020-08-18,10,683123.767714286,63643.0324285714,91.3815034925663,"Caceres","Caceres"
2020-08-18,11,3449901.70414286,130931.592,96.2909436929502,"Cadiz","Cadiz"
2020-08-18,12,1455878.79071429,102455.946428571,93.3666553438031,"Castellon","Castellon"
2020-08-18,13,945686.230571429,60703.0994285714,93.924236615128,"Ciudad Real","Ciudad Real"
2020-08-18,14,1578136.74142857,85000.715,94.8591790264768,"Cordoba","Cordoba"
2020-08-18,15,2907070.76842857,135469.658428571,95.509792587762,"A Coruna","A Coruna"
2020-08-18,16,309569.99,63176.1412857143,82.9399873502281,"Cuenca","Cuenca"
2020-08-18,17,1824638.69514286,166437.167714286,91.5844180198021,"Girona","Girona"
2020-08-18,18,1964404.89042857,97345.8282857143,95.2303640707591,"Granada","Granada"
2020-08-18,19,372392.218571429,98061.2198571429,79.0369982231189,"Guadalajara","Guadalajara"
2020-08-18,20,1344540.977,70584.3318571429,94.9758267294139,"Gipuzkoa","Gipuzkoa"
2020-08-18,21,1162865.44585714,68195.8917142857,94.3853459033334,"Huelva","Huelva"
2020-08-18,22,498594.186714286,54276.712,90.1001480023171,"Huesca","Huesca"
2020-08-18,23,1134870.03771429,60283.7994285714,94.9150684449261,"Jaen","Jaen"
2020-08-18,24,1085567.54171429,58327.4018571429,94.8179922262728,"Leon","Leon"
2020-08-18,25,803483.335571429,73203.2645714286,91.5068865219144,"Lleida","Lleida"
2020-08-18,26,671072.060714286,87613.9552857143,88.4145105725453,"La Rioja","La Rioja"
2020-08-18,27,806195.899285714,75008.2084285714,91.4153633123237,"Lugo","Lugo"
2020-08-18,28,11048971.1381429,449890.381571429,96.0535388488238,"Community of Madrid","Community of Madrid"
2020-08-18,29,4391307.23285714,142107.906142857,96.8184668242223,"Malaga","Malaga"
2020-08-18,30,3338913.93014286,177887.505,94.9225328246748,"Region of Murcia","Region of Murcia"
2020-08-18,31,1286673.241,105438.568857143,92.3718785304449,"Navarre","Navarre"
2020-08-18,32,766540.010714286,53736.467,93.358064393179,"Province of Ourense","Province of Ourense"
2020-08-18,33,2602526.57442857,77031.4344285714,97.0823142205088,"Asturias","Asturias"
2020-08-18,34,331983.450571429,38940.1411428571,89.405114029801,"Palencia","Palencia"
2020-08-18,35,2790243.995,10472.842,99.6179575496228,"Las Palmas","Las Palmas"
2020-08-18,35,2879429.70714286,10009.5168571429,99.6466737159126,"Las Palmas","Las Palmas"
2020-08-18,35,2968615.41928571,9546.19171428571,99.6753898822023,"Las Palmas","Las Palmas"
2020-08-18,36,2696408.21171429,130988.514142857,95.3270444801797,"Pontevedra","Pontevedra"
2020-08-18,37,692418.631,46273.3374285714,93.6107153063643,"Salamanca","Salamanca"
2020-08-18,38,2497596.44828571,8867.16142857143,99.6412745815698,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-18,38,2576303.95957143,8539.97185714286,99.6663250259833,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-18,38,2655011.47085714,8212.78228571429,99.6913754703968,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-18,38,2660291.10714286,7935.70971428572,99.7023382456869,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-08-18,39,1720004.80957143,107424.897571429,94.08070004944,"Cantabria","Cantabria"
2020-08-18,40,256512.934285714,42649.259,85.6039421886441,"Segovia","Segovia"
2020-08-18,41,3634846.86585714,175351.157285714,95.3754826228463,"Seville","Seville"
2020-08-18,42,172422.863285714,17595.79,90.6066023421129,"Soria","Soria"
2020-08-18,43,1722197.74457143,147147.062,92.061177603108,"Tarragona","Tarragona"
2020-08-18,44,220603.269285714,36329.4077142857,85.7073794874938,"Teruel","Teruel"
2020-08-18,45,1192741.16114286,203740.308714286,85.35898167918,"Toledo","Toledo"
2020-08-18,46,5279471.29085714,211217.011,96.1155726362928,"Valencia","Valencia"
2020-08-18,47,1013243.12257143,64657.5664285714,93.9139276849654,"Valladolid","Valladolid"
2020-08-18,48,2034207.97757143,119253.018285714,94.4345583496763,"Biscay","Biscay"
2020-08-18,49,370920.486,43792.5638571429,89.3314982448504,"Zamora","Zamora"
2020-08-18,50,1760396.22485714,86855.1522857143,95.2399158307021,"Zaragoza","Zaragoza"
2020-08-18,51,219448.295,3838.20442857143,98.2689845256081,"Ceuta","Ceuta"
2020-08-18,52,219684.551,812.378428571429,99.6338688518328,"Melilla","Melilla"
2020-08-19,1,532367.991285714,81957.071,86.6053025975108,"Alava","Alava"
2020-08-19,2,712661.640428572,72508.344,90.6516309159774,"Albacete","Albacete"
2020-08-19,3,4662865.59471428,250625.642714286,94.8595965651712,"Alicante","Alicante"
2020-08-19,4,1743806.987,70804.2424285714,96.0324999107981,"Almeria","Almeria"
